序号,SSR,最高等级/怪物等级,星级,最高星级,进化所需,可突破次数,名称,性别,职业,阵营,特殊类型,攻击范围,攻击类型,材质,默认视野,AI编号,是否Boss,是否大型,1级血量,1级物攻,1级魔攻,1级物防,1级魔防,1级速度,升级血量,升级物攻,升级魔攻,升级物防,升级魔防,升级速度,暴率,暴击抗性,命中,闪避,反击,反击次数,反击抗性,格挡,格挡抗性,伤害浮动范围,基础仇恨,稀有,占几个格子,可行动次数,每次行动衰减,移动范围,可移动高度,可攻击高度,可否斜向移动,穿越其他人,被其他人穿越,飞行,普攻技能,被动技能,防御技能,怒气技能1,怒气技能2,角色怒气上限,卡牌出场特效,卡面特效,升级类别,唯一编号,转换成碎片数,类型(0玩家卡牌；1普通小怪；2普通BOSS；3需要显示大血条的巨型BOSS）,宗属国,模型缩放,普攻寻路,必杀寻路,,效果命中,效果抵抗,暴击伤害,物理穿透,魔法穿透,可转职业,星石类型,选择类型,血条系数,弓手动作,反击技能
id,SSR,Level,Star,StarMax,StarUP,Breakthrough,Name,Sex,Career,Camp,Specialtype,AttackDist,AttackType,Material,Sight,Strategyid,BossEnemy,BigEnemy,HP_Lev1,Atk_Lev1,Matk_Lev1,Def_Lev1,Mdef_Lev1,Spd_lev1,HP_Levup,Atk_Levup,MAtk_Levup,Def_Levup,Mdef_Levup,Spd_Levup,CriPer,CriAnti,Hit,Dodge,Counter,CounterNo,CounterAnti,Parry,ParryAnti,DamageMinMax,Hate,Rare,Bulk,SpeedTime,SpeedDown,Move,MoveHeight,AttackHeight,MoveCross,Ghost,BeGhost,Fly,NormalSkill,PassiveSkill,DefendSkill,SuperSkill1,SuperSkill2,SuperSkill_MaxPoint,AppearEffect,CardEffect,LevelupType,UniqueID,fragment,Type,Nation,Zoom,AttackAI,SPAttackAI,,EffectHit,EffectMiss,CriDmg,AtkPenP,MatkPenP,CareerChange,StarStoneType,SelectType,HpBarUnit,ArcherATK,CounterSkill
int,int,int,int,int,array,int,int,int,int,int,array,int,int,array,int,int,int,int,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,floatarray,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,array,array,array,array,array,array,array,int,int,int,int,int,int,float,int,int,,int,int,int,int,int,array,array,int,int,int,array
201031,0,13,5,5,0;0,0,6011,3,12,21,0,1,3,0,100,1031,1,0,557,292,0,173,173,14,0,0,0,0,0,0,10,100,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010001;2011101,2011102,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201032,0,13,5,5,0;0,0,6004,3,13,21,0,1,3,0,100,1,0,0,289,279,0,173,173,1,0,0,0,0,0,0,5,100,120,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201033,0,13,5,5,0;0,0,6011,3,12,21,0,1,3,0,100,1,1,0,334,292,0,173,173,14,0,0,0,0,0,0,10,100,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,2011102,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201034,0,13,5,5,0;0,0,6011,3,12,21,0,1,3,0,100,1,1,0,334,292,0,173,173,14,0,0,0,0,0,0,10,100,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,2011102,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201041,0,14,5,5,0;0,0,6010,3,11,21,0,1,1,0,100,1,0,0,859,324,0,245,204,15,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,2011201,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201042,0,14,5,5,0;0,0,6004,3,13,21,0,3,1,0,100,1,0,0,630,357,0,183,183,15,0,0,0,0,0,0,5,0,120,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010008,2011201,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201043,0,14,5,5,0;0,0,3402,3,13,21,0,1,3,0,100,1,0,0,787,298,0,183,183,15,0,0,0,0,0,0,5,0,120,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010001,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201051,0,14,5,5,0;0,0,6011,3,12,21,0,1,3,0,100,101051,0,0,608,311,0,183,183,110,0,0,0,0,0,0,10,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201052,0,14,5,5,0;0,0,6004,3,13,21,0,3,1,0,100,101051,0,0,787,298,0,183,183,110,0,0,0,0,0,0,5,0,120,0,0,0,0,0,0,0,0,0,1,1,100,1,1,1,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201053,0,14,6,6,0;0,0,5007,3,16,21,0,0,1,0,100,1,0,0,5,110,110,101,101,1,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,2000002,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,7,7,0,0,0,1,0,0
201061,0,14,5,5,0;0,0,6063,3,15,21,0,2,2,0,100,1,0,0,358,189,162,135,180,15,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,1,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,99,0,150,0,0,0,0,0,1,0,0
201062,0,14,5,5,0;0,0,6063,3,15,21,0,2,2,0,100,1,0,0,358,189,162,135,180,15,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,1,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,99,0,150,0,0,0,0,0,1,0,0
201063,0,17,5,5,0;0,0,301,2,11,21,0,1,3,0,100,1063,1,0,5773,291,0,324,216,11,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010520;2010012,2011103;2000001;2011207,0,0,0,0,0,0,1,1984,0,3,0,1,0,0,,0,99,150,10,10,0,0,0,3,0,0
201071,0,15,5,5,0;0,0,6004,3,13,21,0,3,1,0,100,1,0,0,860,317,0,195,195,16,0,0,0,0,0,0,5,0,120,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201072,0,15,5,5,0;0,0,3402,3,13,21,0,1,1,0,100,1,0,0,860,317,0,195,195,16,0,0,0,0,0,0,5,0,120,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201073,0,15,5,5,0;0,0,2037,3,16,21,0,1,1,0,100,1,0,0,782,289,289,239,239,16,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,0,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,4,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201074,0,15,5,5,0;0,0,10001,3,11,21,0,1,1,0,100,1,0,0,750,231,0,209,174,13,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201081,0,15,5,5,0;0,0,6004,3,13,21,0,3,1,0,100,101081,0,0,860,317,0,195,195,16,0,0,0,0,0,0,5,0,120,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201082,0,15,5,5,0;0,0,6010,3,11,21,0,1,1,0,100,101081,0,0,938,289,0,261,217,16,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201083,0,15,5,5,0;0,0,6011,3,12,21,0,1,3,0,100,1,0,0,664,332,0,195,195,16,0,0,0,0,0,0,10,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201084,0,15,5,5,0;0,0,2031,3,11,21,0,2,3,0,100,1,0,0,1,161,0,103,103,4,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,0,100,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1984,0,4,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201085,0,15,5,5,0;0,0,2036,3,11,21,0,2,3,0,100,7,0,0,11,289,0,261,217,16,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,0,100,2,1,1,0,0,0,0,0,2000002,0,0,0,0,0,0,1,1984,0,4,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201086,0,15,6,6,0;0,0,5007,3,16,21,0,0,1,0,100,1,0,0,5,110,110,101,101,1,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,2000002,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,7,7,0,0,0,1,0,0
201091,0,15,5,5,0;0,0,6004,3,13,21,0,3,1,0,100,1,0,0,860,317,0,195,195,16,0,0,0,0,0,0,5,0,120,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201092,0,15,5,5,0;0,0,6011,3,12,21,0,1,1,0,100,1,0,0,664,332,0,195,195,16,0,0,0,0,0,0,10,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201093,0,18,5,5,0;0,0,121,2,15,21,0,20,0,0,100,101093,0,0,2395,289,289,239,239,220,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,50,1,1,50,0,0,0,0,2011202,0,0,0,0,0,0,0,1,1984,0,4,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201094,0,15,5,5,0;0,0,2031,3,11,21,0,2,3,0,100,1,0,0,13451,3240,0,2758,2299,110,0,0,0,0,0,0,5,0,100,5,0,0,0,0,0,0,0,0,1,0,100,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1984,0,4,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0
201095,0,15,5,5,0;0,0,6004,3,13,21,0,3,1,0,100,1,0,0,860,317,0,195,195,16,0,0,0,0,0,0,5,0,120,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201096,0,15,5,5,0;0,0,6011,3,12,21,0,1,1,0,100,1,0,0,664,332,0,195,195,16,0,0,0,0,0,0,10,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201101,0,15,5,5,0;0,0,6011,3,12,21,0,1,1,0,100,1,0,0,531,265,0,195,195,16,0,0,0,0,0,0,10,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201102,0,18,5,5,0;0,0,3400,3,14,21,0,10,1,0,100,101102,1,1,4818,0,443,259,450,19,0,0,0,0,0,0,5,0,105,0,0,0,0,0,0,0,0,0,3,1,100,2,1,1,0,0,0,0,2011205;2011206,0,0,0,0,0,0,0,1,1984,0,3,0,2,0,0,,0,50,150,0,0,0,0,0,3,0,0
201103,0,20,5,5,0;0,0,121,2,15,21,0,20,0,0,100,101103,0,0,2395,289,289,239,239,220,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,50,1,1,50,0,0,0,0,2011211,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,9999,150,0,0,0,0,0,1,0,0
201111,0,16,5,5,0;0,0,6004,3,13,21,0,3,1,0,100,1,0,0,1005,359,0,220,220,17,0,0,0,0,0,0,5,0,120,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201112,0,16,5,5,0;0,0,6011,3,12,21,0,1,3,0,100,1,0,0,776,376,0,220,220,17,0,0,0,0,0,0,10,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201121,0,16,5,5,0;0,0,6011,3,12,21,0,1,3,0,100,1,0,0,776,376,0,220,220,17,0,0,0,0,0,0,10,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201122,0,16,5,5,0;0,0,6004,3,13,21,0,3,1,0,100,1,0,0,1005,359,0,220,220,17,0,0,0,0,0,0,5,0,120,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201131,0,16,5,5,0;0,0,6011,3,12,21,0,1,3,0,100,1,0,0,776,376,0,220,220,17,0,0,0,0,0,0,10,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201132,0,16,5,5,0;0,0,6004,3,13,21,0,3,1,0,100,1,0,0,1005,359,0,220,220,17,0,0,0,0,0,0,5,0,120,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201133,0,19,5,5,0;0,0,2800,3,11,21,0,1,1,0,100,1,1,0,1465,413,0,367,305,20,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,3,0,0.7,0,0,,0,50,150,0,0,0,0,0,3,0,0
201134,0,16,5,5,0;0,0,2200,3,14,21,0,10,2,0,100,1,0,0,776,0,391,220,317,17,0,0,0,0,0,0,5,0,105,0,0,0,0,0,0,0,0,0,1,1,100,0,1,99,0,0,0,0,2010009,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201141,0,16,5,5,0;0,0,6004,3,13,21,0,3,1,0,100,1,0,0,1005,359,0,220,220,17,0,0,0,0,0,0,5,0,120,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201142,0,16,5,5,0;0,0,6010,3,11,21,0,1,3,0,100,1,0,0,877,294,0,234,195,17,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201143,0,16,5,5,0;0,0,2200,3,14,21,0,2,2,0,100,1,0,0,776,0,391,220,317,17,0,0,0,0,0,0,5,0,105,0,0,0,0,0,0,0,0,0,1,1,100,1,1,99,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201151,0,16,5,5,0;0,0,61,3,12,21,0,1,3,0,100,1,0,0,465,300,0,176,176,17,0,0,0,0,0,0,10,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201152,0,19,5,5,0;0,0,61,2,12,21,0,1,3,0,100,1122,1,0,3634,475,0,220,220,20,0,0,0,0,0,0,20,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010001;2011105;2010011,2000001,0,0,0,0,0,0,1,1984,0,3,0,1,0,0,,0,50,150,0,0,0,0,0,3,0,0
201161,0,17,5,5,0;0,0,151,3,12,21,0,1,1,0,100,21,0,0,888,419,0,243,243,18,0,0,0,0,0,0,10,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,1,0,0,2010002,30106,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201162,0,17,5,5,0;0,0,6004,3,13,21,0,3,1,0,100,1,0,0,1150,400,0,243,243,18,0,0,0,0,0,0,5,0,120,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010008,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201171,0,17,5,5,0;0,0,151,3,12,21,0,1,3,0,100,21,0,0,888,419,0,243,243,18,0,0,0,0,0,0,20,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,1,0,0,2010002,30106,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201172,0,17,5,5,0;0,0,2100,3,11,21,0,1,1,0,100,1,0,0,1255,364,0,324,270,18,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201173,0,17,5,5,0;0,0,2100,3,11,21,0,1,1,0,100,1,0,0,1255,364,0,324,270,18,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201181,0,17,5,5,0;0,0,2001,3,11,21,0,1,1,0,100,1,0,0,3514,364,0,324,270,18,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2011108,2011207,0,0,0,0,0,0,1,1984,0,3,0,1.5,0,0,,0,0,150,0,0,0,0,0,3,0,0
201182,0,17,5,5,0;0,0,2200,3,14,21,0,2,2,0,100,1,0,0,888,0,436,243,352,18,0,0,0,0,0,0,5,0,105,0,0,0,0,0,0,0,0,0,1,1,100,1,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201183,0,17,5,5,0;0,0,2100,3,11,21,0,1,2,0,100,1,0,0,1255,364,0,324,270,18,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201184,0,17,5,5,0;0,0,6040,1,11,21,0,1,1,0,100,1,0,0,1255,364,0,324,270,18,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201191,0,17,5,5,0;0,0,2001,3,11,21,0,1,1,0,100,1,0,0,1255,364,0,324,270,18,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2011108,2011207,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201192,0,17,5,5,0;0,0,151,3,12,21,0,1,3,0,100,21,0,0,888,419,0,243,243,18,0,0,0,0,0,0,20,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,1,0,0,2010002,30106,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201193,0,17,5,5,0;0,0,2100,3,11,21,0,1,3,0,100,1,0,0,1255,364,0,324,270,18,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201201,0,20,5,5,0;0,0,2002,3,15,21,0,10,3,0,100,1151,1,1,8118,315,315,438,438,22,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,3,1,100,0,1,1,0,0,0,0,2011115,2011106,0,0,0,0,0,0,1,1984,0,3,0,1.5,0,0,,0,50,150,0,0,0,0,0,3,0,0
201211,0,18,5,5,0;0,0,6062,1,14,21,0,2,2,0,100,1,0,0,963,0,466,259,375,19,0,0,0,0,0,0,5,0,105,0,0,0,0,0,0,0,0,0,1,1,100,1,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201212,0,18,5,5,0;0,0,6040,1,11,21,0,1,1,0,100,1,0,0,1359,388,0,345,288,19,0,0,0,0,0,0,5,0,100,0,35,1,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201221,0,18,5,5,0;0,0,6063,2,15,21,0,2,2,0,100,1,0,0,1133,388,446,316,316,19,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,1,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201222,0,18,5,5,0;0,0,6062,2,14,21,0,2,2,0,100,1,0,0,963,0,536,259,375,19,0,0,0,0,0,0,5,0,105,0,0,0,0,0,0,0,0,0,1,1,100,1,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201231,0,18,5,5,0;0,0,6063,1,15,21,0,2,2,0,100,1,0,0,1133,388,446,316,316,19,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201232,0,18,5,5,0;0,0,6062,2,14,21,0,2,3,0,100,1,0,0,963,0,536,259,375,19,0,0,0,0,0,0,5,0,105,0,0,0,0,0,0,0,0,0,1,1,100,1,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201241,0,18,5,5,0;0,0,6063,2,15,21,0,2,2,0,100,1,0,0,1133,388,388,316,316,19,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,1,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201242,0,18,5,5,0;0,0,6040,1,11,21,0,1,1,0,100,1,0,0,1359,388,0,345,288,19,0,0,0,0,0,0,5,0,100,0,35,1,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201251,0,18,5,5,0;0,0,2102,2,12,21,0,1,1,0,100,1,0,0,963,446,0,259,259,19,0,0,0,0,0,0,20,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,2010502,0,0,0,0,0,0,1,1984,0,1,0,1.1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201252,0,21,5,5,0;0,0,2600,2,15,21,0,3,1,0,100,101253,0,0,4455,488,488,394,394,23,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,1,1,50,0,0,0,0,2011209,0,0,0,0,0,0,0,1,1984,0,3,0,1.5,0,0,,0,0,150,0,0,0,0,0,1,0,0
201253,0,19,5,5,0;0,0,2100,2,11,21,0,1,3,0,100,1,1,0,1172,413,0,367,305,20,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,2010502,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,100,50,150,0,0,0,0,0,3,0,0
201261,0,19,5,5,0;0,0,6010,1,11,21,0,1,1,0,100,1,0,0,1465,413,0,367,305,20,0,0,0,0,0,0,5,0,100,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1.1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201262,0,19,5,5,0;0,0,2200,1,14,21,0,2,2,0,100,1,0,0,1038,0,396,275,397,20,0,0,0,0,0,0,5,0,105,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010006,2010507,0,0,0,0,0,0,1,1984,0,1,0,1.1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201271,0,19,5,5,0;0,0,6011,1,12,21,0,1,1,0,100,1,0,0,1038,475,0,275,275,20,0,0,0,0,0,0,20,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,0,0,0,0,0,0,0,1,1984,0,1,0,1.1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201272,0,19,5,5,0;0,0,2200,1,14,21,0,2,2,0,100,1,0,0,1038,0,496,275,397,20,0,0,0,0,0,0,5,0,105,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010006,2010508,0,0,0,0,0,0,1,1984,0,1,0,1.1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201281,0,19,5,5,0;0,0,6011,1,12,21,0,2,2,0,100,1,0,0,1038,475,0,275,275,20,0,0,0,0,0,0,20,0,90,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010002,2010507,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
201282,0,19,5,5,0;0,0,2200,1,14,21,0,1,1,0,100,1,0,0,1038,0,496,275,397,20,0,0,0,0,0,0,5,0,105,0,0,0,0,0,0,0,0,0,1,1,100,2,1,1,0,0,0,0,2010006,0,0,0,0,0,0,0,1,1984,0,1,0,1,0,0,,0,0,150,0,0,0,0,0,1,0,0
